sample_id,tube_id,volume_in_microliters
70085,297792,1000
70085,297588,300
70085,297465,1000
70086,297471,1000
70086,297474,1000
70086,297929,1000
70086,297928,1000
70086,297930,900
70086,297596,400
70086,297921,400
70086,297926,400
70086,297601,60
70086,297924,500
70086,297919,60
70086,297795,1000
70086,297923,1000
70086,297798,1000
70086,297922,1000
70087,297935,750
70087,297801,1000
70087,297942,750
70087,297941,1000
70087,297940,1000
70087,297937,60
70087,297614,400
70087,297613,60
70087,297939,400
70087,297932,400
70087,297477,1000
70087,297615,400
70087,297609,400
70087,297804,1000
70087,297934,1000
70087,297612,450
70087,297610,1000
70088,297952,1000
70088,297947,1000
70088,297619,60
70088,297483,1000
70088,297944,400
70088,297624,750
70088,297621,400
70088,297486,1000
70088,297810,1000
70088,297626,400
70088,297807,1000
70088,297949,60
70088,297953,750
70088,297945,400
70088,297950,400
70088,297946,1000
70088,297630,750
70089,297633,400
70089,297816,1000
70089,297637,60
70089,297489,1000
70089,297639,400
70089,297964,1000
70089,297963,400
70089,297959,750
70089,297638,400
70089,297813,1000
70089,297636,1000
70089,297962,400
70089,297958,1000
70089,298129,300
70089,297961,60
70089,297492,1000
70089,297965,1000
70089,297966,800
70090,297650,400
70090,297974,400
70090,297649,60
70090,297969,400
70090,298130,300
70090,297822,1000
70090,297978,1000
70090,297653,1000
70090,297976,1000
70090,297975,400
70090,297973,60
70090,297645,400
70090,297495,1000
70090,297819,1000
70090,298107,750
70090,297498,1000
70090,297644,400
70090,297652,1000
70091,297982,1000
70091,297980,400
70091,297501,1000
70091,297659,1000
70091,298119,500
70091,298134,1000
70091,298133,500
70091,297981,400
70091,297825,1000
70091,297657,400
70091,298108,1000
70091,298118,1000
70091,297660,1000
70091,297504,1000
70091,298109,1000
70091,297828,1000
70091,297661,60
70091,297664,1000
70091,298135,750
70091,297979,60
70091,298110,400
70091,297983,1000
70091,297989,1000
70091,297656,400
70092,297992,400
70092,297831,1000
70092,297834,1000
70092,297668,400
70092,297998,400
70092,297995,1000
70092,298000,1000
70092,297677,1000
70092,297674,400
70092,298002,600
70092,297507,1000
70092,298136,60
70092,297669,400
70092,298137,250
70092,298001,1000
70092,297999,400
70092,297997,60
70092,297996,800
70092,297676,1000
70092,297994,1000
70093,297681,400
70093,297840,1000
70093,297686,400
70093,298009,60
70093,297687,400
70093,297516,1000
70093,297513,1000
70093,297690,1000
70093,298139,250
70093,297679,60
70093,298004,400
70093,297683,1000
70093,297837,1000
70093,298008,800
70093,298010,400
70093,298014,600
70094,298021,60
70094,297696,250
70094,297693,400
70094,298017,400
70094,297846,1000
70094,298020,600
70094,297519,1000
70094,297692,400
70094,298023,400
70094,297843,1000
70094,297697,60
70094,298016,400
70094,297699,400
70095,298028,400
70095,297705,400
70095,297710,400
70095,297528,1000
70095,297711,400
70095,298033,60
70095,298035,400
70095,297852,1000
70095,297708,1000
70095,298036,1000
70095,297706,1000
70095,297849,1000
70095,297525,1000
70095,297703,60
70095,298034,400
70095,298030,1000
70095,298141,600
70096,297534,1000
70096,297858,1000
70096,297531,1000
70096,298050,1000
70096,297718,1000
70096,297720,250
70096,298049,1000
70096,298042,1000
70096,298039,60
70096,298043,1000
70096,298040,400
70096,297716,400
70096,297855,1000
70096,298041,400
70096,298048,1000
70096,297715,60
70096,297717,400
70096,298046,400
70096,297723,400
70097,298059,400
70097,297864,1000
70097,298056,500
70097,297861,1000
70097,298061,1000
70097,297734,400
70097,297537,1000
70097,297730,1000
70097,297728,400
70097,298051,60
70097,297540,1000
70097,297727,60
70097,298058,400
70097,297731,1000
70098,297739,60
70098,297546,1000
70098,297870,1000
70098,297740,400
70098,297750,1000
70098,297867,1000
70098,298063,60
70098,298065,400
70098,298070,400
70098,297741,400
70098,297543,1000
70098,297747,400
70098,298071,400
70098,297749,1000
70098,298064,400
70099,297753,400
70099,297755,1000
70099,297873,1000
70099,297552,1000
70099,298083,400
70099,298146,600
70099,297751,60
70099,298082,400
70099,298145,1000
70099,297549,1000
70099,297754,1000
70099,298147,750
70099,297758,400
70099,298075,60
70099,297876,1000
70099,298086,800
70100,298092,1000
70100,298094,400
70100,297879,1000
70100,297558,1000
70100,297882,1000
70100,298090,1000
70100,297764,400
70100,297773,1000
70100,298096,1000
70100,298148,500
70100,298087,60
70100,298088,400
70100,298091,1000
70100,297769,60
70100,297771,400
70100,298097,1000
70100,297774,1000
70100,297555,1000
70100,298098,500
70101,298158,1000
70101,298161,400
70101,298167,400
70101,298177,60
70101,298176,1000
70101,298173,1000
70101,298159,60
70102,298281,1000
70102,298340,400
70102,298323,400
70102,298326,750
70102,298317,400
70102,298329,1000
70102,298322,400
70102,298338,750
70102,298333,60
70102,298344,750
70102,298332,1000
70102,298315,60
70102,298324,1000
70104,298392,1000
70104,298383,400
70104,298399,60
70104,298404,400
70104,298374,1000
70104,298371,1000
70104,298380,500
70104,298401,400
70104,298382,400
70104,298394,400
70104,298381,60
70106,298448,400
70106,298453,60
70106,298452,500
70106,298503,400
70106,298508,400
70106,298482,1000
70106,298458,500
70106,298501,60
70106,298428,1000
70106,298449,400
70106,298479,1000
70115,299444,500
70115,299440,400
70115,299159,400
70115,299054,1000
70115,299051,1000
70115,299162,500
70115,299342,1000
70115,299441,400
70115,299439,60
70115,299339,1000
70115,299152,400
70115,299157,60
70115,299156,750
70115,299446,400
70118,299481,60
70118,299360,1000
70118,299194,400
70118,299187,60
70118,299477,400
70118,299483,400
70118,299620,750
70118,299198,1000
70118,299188,400
70118,299486,800
70118,299197,1000
70118,299072,1000
70118,299069,1000
70118,299480,1000
70118,299357,1000
70118,299189,400
70119,299495,400
70119,299628,500
70119,299490,1000
70119,299199,60
70119,299494,400
70119,299493,60
70119,299489,400
70119,299209,1000
70119,299208,1000
70119,299075,1000
70119,299207,400
70119,299622,900
70119,299498,1000
70119,299621,900
70119,299206,400
70119,299363,1000
70119,299078,1000
70120,299509,1000
70120,299508,1000
70120,299222,1000
70120,299503,1000
70120,299372,1000
70120,299217,60
70120,299081,1000
70120,299084,1000
70120,299213,400
70120,299499,60
70120,299500,400
70120,299212,400
70120,299502,1000
70120,299623,250
70120,299501,400
70120,299504,800
70120,299369,1000
70120,299219,400
70120,299510,600
70121,299520,1000
70121,299512,400
70121,299518,400
70121,299521,1000
70121,299378,1000
70121,299225,400
70121,299514,1000
70121,299522,400
70121,299511,60
70121,299519,400
70121,299234,600
70121,299090,1000
70121,299223,60
70121,299515,1000
70121,299231,400
70121,299228,900
70121,299087,1000
70121,299375,1000
70122,299381,1000
70122,299528,60
70122,299093,1000
70122,299241,60
70122,299242,400
70122,299531,400
70122,299246,400
70122,299096,1000
70122,299530,400
70122,299384,1000
70123,299390,1000
70123,299248,400
70123,299545,1000
70123,299536,400
70123,299249,400
70123,299543,400
70123,299538,1000
70123,299535,60
70123,299252,1000
70123,299099,1000
70123,299624,400
70123,299250,1000
70123,299102,1000
70123,299387,1000
70123,299546,600
70123,299247,60
70123,299544,1000
70123,299629,750
70123,299539,1000
70123,299540,1000
70124,299259,60
70124,299631,750
70124,299550,1000
70124,299554,400
70124,299625,700
70124,299393,1000
70124,299105,1000
70124,299557,1000
70124,299547,60
70124,299626,800
70124,299260,400
70124,299555,400
70124,299269,1000
70124,299396,1000
70124,299108,1000
70124,299261,400
70124,299630,750
70124,299268,1000
70125,299561,400
70125,299402,1000
70125,299562,1000
70125,299272,400
70125,299570,700
70125,299282,400
70125,299276,800
70125,299111,1000
70125,299114,1000
70125,299273,400
70125,299564,750
70125,299399,1000
70125,299565,60
70125,299569,1000
70125,299271,60
70125,299566,400
70125,299563,1000
70125,299568,1000
70126,299120,1000
70126,299577,60
70126,299283,60
70126,299117,1000
70126,299405,1000
70126,299290,400
70126,299288,800
70126,299578,400
70126,299291,400
70126,299573,400
70126,299408,1000
70126,299294,600
70127,299296,400
70127,299295,60
70127,299126,1000
70127,299297,400
70127,299306,250
70127,299591,400
70127,299414,1000
70127,299303,400
70127,299583,60
70127,299411,1000
70127,299123,1000
70128,299601,60
70128,299417,1000
70128,299597,400
70128,299129,1000
70128,299420,1000
70128,299318,900
70128,299132,1000
70128,299309,400
70128,299602,400
70128,299603,400
70128,299312,700
70128,299596,400
70128,299307,60
70128,299308,400
70129,299611,450
70129,299423,1000
70129,299608,400
70129,299610,1000
70129,299616,1000
70129,299617,450
70129,299426,1000
70129,299326,400
70129,299609,400
70129,299135,1000
70129,299325,60
70129,299138,1000
70129,299324,250
70129,299320,400
70129,299321,400
70129,299607,60
70133,299924,60
70133,299894,60
70133,299890,400
70133,299893,700
70133,299917,1000
70133,299881,1000
70133,299896,400
70133,299878,1000
70134,299941,750
70134,299911,450
70134,299884,1000
70134,299940,1000
70134,299943,400
70134,299907,400
70134,299942,60
70134,299887,1000
70134,299908,400
70134,299938,400
70134,299923,1000
70134,299900,60
70134,299944,400
102075,300111,400
102075,300231,1000
102075,300308,400
102075,300234,1000
102075,300045,1000
102075,300108,600
102075,300301,60
102075,300110,400
102075,300306,500
102075,300312,450
102075,300109,60
102075,300048,1000
102075,300309,400
102075,300104,400
102076,300314,400
102076,300118,1000
102076,300507,600
102076,300123,400
102076,300315,400
102076,300126,1000
102076,300240,1000
102076,300508,600
102076,300318,950
102076,300237,1000
102076,300324,950
102076,300054,1000
102076,300051,1000
102076,300115,60
102076,300313,60
102076,300122,400
102077,300128,400
102077,300509,600
102077,300057,1000
102077,300510,600
102077,300131,1000
102077,300243,1000
102077,300137,1000
102077,300127,60
102077,300246,1000
102077,300327,400
102077,300326,400
102077,300330,900
102077,300060,1000
102077,300135,400
102077,300329,1000
102077,300331,60
102078,300142,1000
102078,300512,600
102078,300338,400
102078,300517,600
102078,300346,1000
102078,300249,1000
102078,300343,60
102078,300339,400
102078,300141,400
102078,300063,1000
102078,300252,1000
102078,300149,1000
102078,300341,1000
102078,300147,400
102078,300344,400
102078,300511,600
102078,300066,1000
102078,300139,60
102079,300513,600
102079,300359,1000
102079,300160,1000
102079,300255,1000
102079,300152,400
102079,300162,1000
102079,300258,1000
102079,300072,1000
102079,300069,1000
102079,300151,60
102079,300351,400
102079,300360,900
102079,300159,400
102079,300356,400
102079,300355,60
102080,300075,1000
102080,300169,60
102080,300369,400
102080,300165,400
102080,300365,950
102080,300371,1000
102080,300264,1000
102080,300370,1000
102080,300170,400
102080,300364,1000
102080,300261,1000
102080,300174,400
102080,300363,400
102080,300367,60
102080,300164,400
102080,300078,1000
102080,300362,400
102081,300175,60
102081,300178,1000
102081,300081,1000
102081,300185,1000
102081,300267,1000
102081,300373,60
102081,300084,1000
102081,300176,400
102081,300382,1000
102081,300380,400
102081,300374,400
102081,300381,400
102081,300514,600
102081,300183,400
102081,300515,600
102081,300377,1000
102081,300270,1000
102082,300494,1000
102082,300485,400
102082,300477,60
102082,300473,1000
102082,300501,60
102082,300491,1000
102082,300500,250
102082,300476,1000
102082,300497,400
102082,300496,400
102082,300502,400
102083,300192,750
102083,300194,400
102083,300188,400
102083,300388,1000
102083,300394,1000
102083,300090,1000
102083,300387,400
102083,300393,400
102083,300276,1000
102083,300087,1000
102083,300390,500
102083,300273,1000
102083,300198,700
102083,300389,1000
102083,300395,950
102083,300187,60
102083,300391,60
102085,300411,400
102085,300412,1000
102085,300213,400
102085,300410,400
102085,300285,1000
102085,300409,60
102085,300288,1000
102085,300219,400
102085,300413,1000
102085,300099,1000
102085,300212,400
102085,300419,1000
102085,300102,1000
102085,300217,60
102085,300216,400
102085,300418,1000
102087,300581,60
102087,300532,1000
102087,300576,400
102087,300529,1000
102087,300539,60
102087,300568,1000
102088,300562,700
102088,300538,1000
102088,300557,60
102088,300535,1000
102088,300593,60
102088,300558,400
102088,300559,400
102088,300574,1000
102092,300751,60
102092,300726,1000
102092,300747,400
102092,300792,1000
102092,300748,1000
102092,300755,1000
102092,300813,400
102092,300806,400
102092,300729,1000
102092,300749,1000
102092,300754,1000
102092,300789,1000
102092,300805,60
102093,300764,400
102093,300732,1000
102093,300798,1000
102093,300795,1000
102093,300822,500
102093,300823,60
102093,300768,750
102093,300825,400
102093,300735,1000
102093,300824,400
102093,300828,1000
102093,300762,600
102093,300757,60
102094,300774,600
102094,300829,60
102094,300837,400
102094,300773,1000
102094,300738,1000
102094,300804,1000
102094,300830,400
102094,300769,60
102094,300772,1000
102094,300741,1000
102094,300780,700
102094,300778,1000
102094,300801,1000
102094,300831,400
102094,300777,400
102094,300779,1000
102094,300840,700
102096,301471,1000
102096,301499,60
102096,301474,1000
102096,301494,400
102096,301489,1000
102096,301492,1000
102097,301578,1000
102097,301983,400
102097,301992,500
102097,301987,60
102097,301884,1000
102097,301676,960
102097,301986,500
102097,301881,1000
102097,301988,400
102097,301575,1000
102098,301998,500
102098,301695,1000
102098,301890,1000
102098,301993,60
102098,301696,660
102098,301688,1000
102098,301994,400
102098,301584,1000
102098,301995,400
102098,301693,1000
102098,301581,1000
102098,302000,400
102098,301687,1000
102099,301700,1000
102099,302521,600
102099,301896,1000
102099,302010,1000
102099,302007,400
102099,301702,1000
102099,301590,1000
102099,302005,60
102099,301709,60
102099,302522,600
102099,301701,1000
102099,301707,1000
102099,301893,1000
102099,301699,1000
102099,301705,1000
102099,302013,400
102099,301587,1000
102099,302015,1000
102100,302024,400
102100,301593,1000
102100,301902,1000
102100,302022,750
102100,301899,1000
102100,301714,460
102100,302017,60
102100,302028,500
102100,302018,400
102100,301596,1000
102101,302037,400
102101,302040,1000
102101,301726,460
102101,301602,1000
102101,302523,600
102101,302035,60
102101,301723,1000
102101,302524,600
102101,302033,1000
102101,301908,1000
102101,302031,400
102101,301905,1000
102101,301599,1000
102102,301911,1000
102102,302047,60
102102,301735,1000
102102,301605,1000
102102,302048,400
102102,301737,1000
102102,301742,1000
102102,301743,460
102102,301914,1000
102102,301608,750
102103,301756,360
102103,302064,600
102103,302059,60
102103,302054,400
102103,302058,900
102103,301917,1000
102103,302055,400
102103,301920,1000
102103,301614,1000
102103,301611,1000
102104,301923,1000
102104,301926,1000
102104,301617,1000
102104,302525,600
102104,302070,800
102104,302071,60
102104,302074,1000
102104,301760,960
102104,301620,1000
102104,302072,400
102104,302066,400
102105,301623,1000
102105,301773,1000
102105,302077,60
102105,302085,400
102105,301772,960
102105,302088,250
102105,301777,1000
102105,301929,1000
102105,301626,1000
102105,302079,400
102105,302078,400
102105,301778,1000
102105,301932,1000
102106,301938,1000
102106,301632,1000
102106,302098,1000
102106,301935,1000
102106,302091,400
102106,302090,400
102106,301789,960
102106,301629,1000
102106,302097,400
102106,302094,1000
102106,302089,60
102107,301797,1000
102107,302535,1000
102107,302536,900
102107,301798,1000
102107,301941,1000
102107,301802,1000
102107,302112,1000
102107,302104,1000
102107,302103,400
102107,301805,960
102107,301635,1000
102107,302110,1000
102107,302109,400
102107,301944,1000
102107,301795,1000
102107,302101,60
102107,302102,400
102107,301638,1000
102108,301950,1000
102108,301813,1000
102108,302113,60
102108,301947,1000
102108,301809,660
102108,301808,1000
102108,302121,400
102108,301644,250
102108,301641,750
102109,301823,660
102109,301956,1000
102109,301828,1000
102109,302136,1000
102109,302132,400
102109,302128,1000
102109,302526,600
102109,301822,1000
102109,301650,1000
102109,301827,1000
102109,301825,1000
102109,302133,400
102109,302125,60
102109,301953,1000
102109,301819,1000
102109,301647,1000
102109,301820,1000
102110,301656,1000
102110,301833,1000
102110,302139,400
102110,302143,60
102110,301839,1000
102110,301962,1000
102110,301959,1000
102110,301831,1000
102110,301653,1000
102110,302145,400
102110,301834,710
102110,301837,1000
102111,302150,400
102111,301851,1000
102111,301850,1000
102111,301846,1000
102111,301662,1000
102111,301849,960
102111,301844,1000
102111,302156,400
102111,302160,400
102111,301659,1000
102111,302151,400
102111,301968,1000
102111,302149,60
102111,301965,1000
102112,302171,1000
102112,301859,460
102112,301855,1000
102112,302528,600
102112,301858,1000
102112,301665,1000
102112,301971,1000
102112,301862,1000
102112,301668,1000
102112,302169,400
102112,302163,400
102112,301863,1000
102112,301856,1000
102112,302527,600
102112,301974,1000
102112,302161,60
102112,302170,1000
102112,301857,1000
102113,301977,1000
102113,301674,1000
102113,302173,60
102113,301869,1000
102113,301671,1000
102113,301874,1000
102113,301980,1000
102113,301875,860
102113,301868,1000
102114,302282,400
102114,302288,400
102114,302435,800
102114,302238,1000
102114,302287,60
102114,302382,1000
102114,302289,400
102114,302434,1000
102114,302432,360
102115,302293,60
102115,302294,400
102115,302440,1000
102115,302441,1000
102115,302447,1000
102115,302446,1000
102115,302304,750
102115,302300,400
102115,302388,1000
102115,302444,400
102115,302301,400
102115,302443,60
102115,302244,1000
102115,302241,1000
102115,302445,400
102115,302385,1000
102117,302328,500
102117,302471,1000
102117,302256,1000
102117,302468,400
102117,302400,1000
102117,302324,400
102117,302467,60
102117,302470,1000
102117,302318,400
102117,302317,60
102117,302253,1000
102117,302325,400
102117,302465,1000
102117,302463,400
102117,302397,1000
102117,302464,1000
102117,302462,400
102118,302259,1000
102118,302403,1000
102118,302475,400
102118,302330,400
102118,302339,1000
102118,302483,1000
102118,302474,400
102118,302476,1000
102118,302484,900
102118,302478,900
102118,302262,1000
102118,302329,60
102118,302406,1000
102118,302482,1000
102118,302479,60
102118,302337,400
102118,302332,1000
102118,302477,1000
102119,302495,1000
102119,302494,1000
102119,302348,400
102119,302409,1000
102119,302268,1000
102119,302341,60
102119,302487,400
102119,302486,400
102119,302489,800
102119,302488,1000
102119,302485,60
102119,302265,1000
102119,302492,400
102119,302412,1000
102120,302508,1000
102120,302499,400
102120,302498,400
102120,302271,1000
102120,302415,1000
102120,302497,60
102120,302537,450
102120,302507,1000
102120,302538,500
102120,302502,1000
102120,302500,1000
102120,302364,900
102120,302361,400
102120,302274,1000
102120,302362,1000
102120,302505,400
102120,302418,1000
102120,302501,1000
102120,302354,400
102120,302506,1000
102122,302943,60
102122,302945,400
102122,302948,400
102122,302944,400
102122,302753,1000
102122,302799,60
102122,302807,400
102122,302897,1000
102122,302950,400
102122,302900,1000
102122,302756,1000
102124,302768,1000
102124,302968,400
102124,303041,700
102124,302825,400
102124,302830,400
102124,302827,1000
102124,302969,400
102124,302978,1000
102124,302976,1000
102124,302829,60
102124,302912,1000
102124,302828,1000
102124,302831,400
102124,303042,500
102124,302765,1000
102124,302967,60
102125,302846,400
102125,302842,400
102125,302771,1000
102125,302841,60
102125,302918,1000
102125,302980,400
102125,302985,60
102125,302774,1000
102125,302843,400
102125,302981,400
102132,302924,1000
102132,302780,1000
102132,302777,1000
102132,302853,60
102132,302991,60
102132,302993,400
102135,302939,1000
102135,302798,1000
102135,302942,1000
102135,303028,400
102135,302886,1000
102135,303035,400
102135,303043,60
102135,302795,1000
102135,302888,750
102135,302885,400
102135,302883,60
102135,303030,1000
102135,303032,900
102135,303034,400
102227,303958,60
102227,303953,400
102227,304285,1000
102227,304277,400
102227,303954,400
102227,304279,1000
102227,304170,1000
102227,304280,1000
102227,304286,1000
102227,303960,400
102227,304278,400
102227,304282,60
102227,303849,1000
102227,304283,400
102227,304281,250
102227,304173,1000
102227,303846,1000
102228,304293,450
102228,303855,1000
102228,303965,400
102228,304179,1000
102228,303972,400
102228,304176,1000
102228,303970,60
102228,304299,400
102228,303971,400
102228,303975,700
102228,303852,1000
102228,304295,400
102228,304290,400
102228,304294,60
102229,303861,1000
102229,303984,400
102229,304300,60
102229,304307,400
102229,304185,1000
102229,303858,1000
102229,304301,400
102229,303981,750
102229,303978,400
102229,303987,500
102229,304305,500
102229,303976,60
102229,304311,500
102229,304182,1000
102230,303988,60
102230,304322,1000
102230,303989,400
102230,303993,700
102230,304323,500
102230,304318,60
102230,304191,1000
102230,303999,500
102230,304319,400
102230,303867,1000
102230,304317,700
102230,304315,1000
102230,304188,1000
102230,304320,400
102230,304316,1000
102230,303864,1000
102230,303995,400
102230,304321,1000
102231,304329,900
102231,304335,700
102231,304006,60
102231,304197,1000
102231,304007,400
102231,303870,1000
102231,304001,400
102231,304331,400
102231,304009,1000
102231,304194,1000
102231,303873,1000
102231,304326,400
102231,304002,400
102231,304005,950
102231,304330,60
102232,304023,500
102232,304346,1000
102232,304345,1000
102232,303879,1000
102232,304017,500
102232,304339,1000
102232,304200,1000
102232,304203,1000
102232,304337,400
102232,304342,60
102232,304340,1000
102232,304020,400
102232,304344,400
102232,304013,400
102232,304343,400
102232,304012,60
102232,303876,1000
102233,304024,60
102233,304209,1000
102233,304350,400
102233,304352,900
102233,304032,400
102233,304354,60
102233,304349,400
102233,303885,1000
102233,304206,1000
102233,304025,400
102233,304357,1000
102233,304026,400
102233,304358,1000
102233,303882,1000
102233,304351,1000
102235,304221,1000
102235,304055,400
102235,304048,60
102235,304383,400
102235,303894,1000
102235,304372,60
102235,304218,1000
102235,304380,400
102235,304379,400
102235,304377,400
102235,304050,400
102235,303897,1000
102235,304049,400
102235,304059,250
102236,304068,400
102236,304066,60
102236,304061,400
102236,304385,400
102236,304389,300
102236,304390,60
102236,304388,1000
102236,304393,1000
102236,304392,400
102236,304394,1000
102236,304387,1000
102236,304227,1000
102236,304391,400
102236,303903,1000
102236,304067,400
102236,304224,1000
102236,304071,400
102236,303900,1000
102237,304397,400
102237,303909,1000
102237,304079,400
102237,304404,400
102237,303906,1000
102237,304396,60
102237,304407,650
102237,304233,1000
102237,304072,60
102237,304230,1000
102237,304074,400
102237,304073,400
102237,304401,500
102237,304077,400
102238,304416,400
102238,304085,400
102238,304417,1000
102238,303912,1000
102238,303915,1000
102238,304411,1000
102238,304236,1000
102238,304419,500
102238,304412,1000
102238,304410,400
102238,304239,1000
102238,304084,60
102238,304413,750
102238,304095,750
102238,304418,1000
102238,304091,400
102238,304414,60
102238,304086,400
102239,304426,60
102239,304097,400
102239,304103,400
102239,303921,1000
102239,304096,60
102239,304423,1000
102239,303918,1000
102239,304424,1000
102239,304098,400
102239,304425,500
102239,304430,1000
102239,304422,400
102239,304242,1000
102239,304429,1000
102239,304421,400
102239,304427,400
102239,304107,250
102239,304245,1000
102240,304115,400
102240,304108,60
102240,304248,1000
102240,304251,1000
102240,303924,1000
102240,303927,1000
102240,304438,60
102240,304433,400
102241,304446,400
102241,304454,1000
102241,304127,400
102241,303933,1000
102241,304447,1000
102241,304448,1000
102241,304121,400
102241,304453,1000
102241,304451,400
102241,304452,400
102241,303930,1000
102241,304444,60
102241,304128,400
102241,304131,750
102241,304254,1000
102241,304126,60
102241,304257,1000
102243,304474,60
102243,304144,60
102243,304497,450
102243,304149,1000
102243,304151,400
102243,304478,1000
102243,303945,1000
102243,304475,400
102243,304152,400
102243,304469,400
102243,303942,1000
102243,304148,1000
102243,304145,400
102243,304470,400
102243,304269,1000
102243,304266,1000
102243,304477,1000
102244,304480,60
102244,304491,500
102244,304162,60
102244,304163,400
102244,304167,500
102244,303951,1000
102244,304485,450
102244,304161,800
102244,303948,1000
102244,304158,400
102244,304275,1000
102244,304488,400
102244,304272,1000
102247,304550,1000
102247,304594,400
102247,304517,400
102247,304525,1000
102247,304520,1000
102247,304515,60
102247,304514,1000
102247,304598,1000
102247,304600,700
102247,304547,1000
102247,304511,1000
102247,304587,60
102247,304588,400
102247,304592,1000
102247,304589,400
102249,305068,1000
102249,304813,400
102249,305065,1000
102249,304819,400
102249,304818,400
102249,305197,400
102249,304690,1000
102249,304817,60
102249,305196,400
102249,305195,60
102249,304687,1000
102250,305443,600
102250,304824,400
102250,304829,60
102250,304826,1000
102250,305074,1000
102250,305071,1000
102250,305442,600
102250,305202,400
102250,304827,1000
102250,305207,60
102250,304696,1000
102250,305205,1000
102250,305209,400
102250,304693,1000
102250,304831,400
102250,305212,1000
102251,305216,1000
102251,304837,400
102251,305080,1000
102251,305077,1000
102251,304841,60
102251,304840,700
102251,304699,1000
102251,305222,1000
102251,305213,60
102251,304846,750
102251,304702,1000
102251,305214,400
102251,305445,600
102251,305444,600
102251,305220,400
102251,304843,400
102252,304858,700
102252,304856,1000
102252,304855,400
102252,305232,400
102252,304852,1000
102252,304850,1000
102252,305086,1000
102252,305083,1000
102252,305225,60
102252,304708,1000
102252,305228,1000
102252,304849,400
102252,304853,60
102252,305227,400
102252,304705,1000
102252,305446,600
102252,304851,1000
102252,304857,1000
102252,305226,400
102252,304854,400
102253,304859,60
102253,304714,1000
102253,304870,700
102253,305089,1000
102253,305237,60
102253,304861,400
102253,305241,1000
102253,305244,400
102253,305448,500
102253,305245,400
102253,304711,1000
102253,305092,1000
102253,304864,900
102253,305246,1000
102253,304867,400
102253,305447,750
102254,304877,60
102254,304720,1000
102254,305254,900
102254,304879,400
102254,305256,400
102254,304880,1000
102254,304881,1000
102254,305260,900
102254,304873,400
102254,305251,400
102254,305255,60
102254,305098,1000
102254,304717,1000
102254,304872,400
102254,304874,1000
102254,304875,900
102254,305095,1000
102255,304883,60
102255,305266,900
102255,304887,1000
102255,304890,400
102255,304894,650
102255,305263,400
102255,305262,400
102255,305101,1000
102255,305272,750
102255,304726,1000
102255,304891,400
102255,305261,60
102255,305104,1000
102255,304723,1000
102257,304735,1000
102257,304914,400
102257,304916,1000
102257,304738,1000
102257,304907,60
102257,304910,1000
102257,305116,1000
102257,304911,1000
102257,305285,60
102257,305290,750
102257,305296,700
102257,305287,400
102257,304912,800
102257,305286,400
102257,304917,1000
102257,304918,500
102257,305113,1000
102257,304908,400
102258,305119,1000
102258,304924,600
102258,305298,400
102258,304930,600
102258,305308,750
102258,304741,1000
102258,304928,1000
102258,305302,850
102258,304919,60
102258,305299,400
102258,304923,1000
102258,304927,400
102258,304926,400
102258,304744,1000
102258,305122,1000
102258,304929,1000
102258,305303,60
102258,304922,1000
102259,304935,1000
102259,305128,1000
102259,305314,900
102259,304934,1000
102259,304936,1000
102259,304747,1000
102259,305125,1000
102259,304750,1000
102259,305449,600
102259,304939,400
102259,305310,400
102259,305318,1000
102259,305309,60
102259,304933,400
102259,304940,1000
102259,304937,60
102259,305311,400
102259,304941,1000
102259,304942,650
102262,304978,60
102262,304765,1000
102262,304968,400
102262,305143,1000
102262,304976,1000
102262,304974,400
102262,304975,400
102262,305346,400
102262,304977,1000
102262,304768,1000
102262,305351,60
102262,304970,1000
102262,304971,1000
102262,305352,400
102262,305146,1000
102263,304983,1000
102263,304774,1000
102263,304987,400
102263,305358,400
102263,304981,400
102263,304985,60
102263,304984,750
102263,305152,1000
102263,305359,400
102263,304771,1000
102263,305362,1000
102263,305368,1000
102263,305357,60
102263,305149,1000
102264,304999,400
102264,305155,1000
102264,304780,1000
102264,305158,1000
102264,304777,1000
102264,304997,60
102264,305375,60
102264,305002,500
102264,304994,1000
102264,304995,1000
102264,304992,400
102264,304996,750
102264,305000,1000
102264,305001,1000
102264,305377,400
102265,305006,1000
102265,305011,400
102265,304783,1000
102265,305014,400
102265,305386,500
102265,305387,60
102265,305007,1000
102265,305004,400
102265,305013,1000
102265,305164,1000
102265,305161,1000
102265,305012,1000
102265,304786,1000
102265,305388,400
102265,305383,400
102265,305003,60
102265,305392,700
102266,305398,400
102266,305167,1000
102266,305020,400
102266,305393,60
102266,305401,400
102266,305023,400
102266,305018,1000
102266,305024,1000
102266,304789,1000
102266,305017,400
102266,304792,1000
102266,305019,1000
102266,305400,400
102266,305170,1000
102266,305022,400
102266,305395,400
102266,305021,60
102266,305025,1000
102268,305422,60
102268,305424,400
102268,305048,1000
102268,305041,400
102268,305044,500
102268,305042,1000
102268,305043,1000
102268,305049,1000
102268,305427,400
102268,304804,1000
102268,305045,60
102268,304801,1000
102268,305179,1000
102268,305182,1000
102268,305050,500
102268,305040,400
102292,305713,400
102292,305826,400
102292,305671,1000
102292,305821,400
102292,305721,750
102292,305819,60
102292,305715,750
102292,305720,1000
102292,305714,1000
102292,305674,1000
102292,305820,400
102292,305785,1000
102292,305788,1000
102292,305711,60
102293,305680,1000
102293,305794,1000
102293,305837,60
